tenure_years,product_count,has_direct_deposit,login_freq_90d,avg_balance_trend,nsf_count_6m,complaints_6m,cd_maturing_90d,debit_swipe_delta,churn
0.91,2,1,18,240.53,0,3,1,-2.57,0
5.08,3,1,24,-13.15,0,0,0,-6.87,0
1.23,4,1,18,-692.22,0,0,0,-10.38,0
1.96,1,1,16,-217.04,1,0,0,-15.87,0
1.48,2,1,19,1091.13,0,1,1,-1.51,0
1.21,2,1,23,101.39,0,0,0,9.27,1
10.48,3,1,16,1150.22,0,0,1,16.81,0
2.02,1,0,17,-721.96,1,0,0,-20.91,1
15.71,3,1,23,375.37,0,0,1,24.1,0
21.02,4,1,19,-1267.17,0,0,0,4.39,0
5.08,2,0,17,-0.12,0,3,0,-16.91,1
0.93,4,0,29,315.61,0,1,0,-6.06,0
2.82,5,1,20,418.95,0,0,0,-28.16,0
9.59,1,1,22,-399.63,0,0,0,-24.33,1
2.75,1,1,18,519.55,0,0,1,25.82,0
0.55,5,0,12,-266.86,0,3,1,-10.49,1
4.88,5,1,10,-82.05,0,1,0,8.05,0
11.19,1,1,19,-216.66,1,0,0,-1.67,0
9.54,1,1,21,-568.19,0,0,0,0.27,0
1.16,1,1,24,784.86,0,0,0,5.52,0
6.7,5,1,19,24.01,0,0,0,-31.26,0
1.49,1,1,15,543.66,1,1,0,19.78,0
1.48,2,0,18,522.36,0,0,0,-1.48,1
12.43,4,0,20,-483.97,0,0,0,-7.56,0
1.72,1,1,15,608.06,1,0,0,7.02,0
1.83,3,1,14,251.71,0,0,0,-10.82,0
0.1,2,1,13,-520.45,0,0,0,3.12,0
12.27,4,1,17,224.43,0,0,0,-2.48,0
9.44,2,0,22,-511.48,0,1,0,10.67,0
5.92,3,0,17,803.23,5,0,1,-3.21,0
8.32,3,1,17,406.89,0,0,0,-15.45,0
0.99,1,1,16,-35.57,0,0,1,5.44,0
3.68,1,1,18,632.4,4,0,0,-4.06,0
2.6,2,0,16,-790.99,1,0,0,-27.31,1
0.59,2,0,16,-374.67,0,0,0,2.96,0
3.99,4,0,22,-126.21,1,1,1,-8.06,0
15.21,4,0,20,1117.84,1,1,1,5.19,0
0.25,2,1,27,-535.24,1,0,0,-12.83,0
2.07,3,0,19,-853.65,0,0,0,-18.1,1
1.4,3,0,17,-722.19,0,0,0,17.7,0
1.63,4,1,25,453.11,0,2,1,12.65,1
14.34,2,1,13,-297.1,0,0,0,-0.1,0
3.79,2,0,21,-79.54,0,0,1,6.57,0
3.77,2,0,18,381.42,0,0,0,12.16,0
8.58,2,0,17,-79.04,0,0,0,-0.15,0
1.01,2,0,17,102.07,0,0,0,-18.13,0
4.01,2,0,15,267.61,0,0,0,4.49,0
3.37,1,0,10,-215.34,0,0,0,15.03,0
5.45,3,1,19,-83.16,2,0,1,8.9,0
40.0,1,0,17,120.98,1,0,1,0.89,0
8.8,1,1,16,434.09,4,0,0,8.48,0
3.04,2,1,16,-396.18,0,2,0,-3.35,0
10.55,1,1,22,-1510.29,1,0,0,15.66,0
1.12,3,0,19,339.79,2,1,0,20.21,0
0.19,2,0,15,463.86,2,0,1,-19.44,0
1.37,2,0,19,100.02,1,0,0,16.74,0
2.5,2,1,20,134.15,0,0,0,33.56,1
4.29,1,1,24,-282.15,0,0,0,7.88,0
5.73,1,1,18,250.09,2,0,0,14.76,0
14.49,4,1,11,426.58,1,0,0,-9.71,0
4.28,2,0,21,28.25,2,0,0,-7.56,1
4.17,2,1,20,1245.62,0,3,0,-3.14,0
0.31,1,0,17,-781.87,0,1,0,-6.04,1
0.21,2,0,16,81.48,0,0,0,-19.68,0
4.81,3,1,20,-587.18,2,0,0,-2.59,0
3.46,3,0,11,439.92,2,1,0,12.55,0
10.96,3,1,19,-790.74,0,2,0,-19.48,0
1.05,1,1,13,-666.96,1,0,1,2.69,0
0.15,2,0,21,-316.59,0,0,0,2.23,0
3.58,4,0,20,132.92,0,0,0,-4.52,0
1.63,5,1,16,-297.74,0,0,0,7.45,0
0.31,1,1,22,-292.72,1,0,0,6.04,0
7.74,2,1,19,-90.45,2,0,0,-5.59,0
0.71,1,1,14,-121.12,0,0,0,15.91,0
5.62,1,0,20,743.72,0,0,1,8.41,0
1.98,2,0,22,342.96,0,0,0,23.6,0
1.14,1,1,22,-162.29,0,1,0,-1.0,0
2.87,3,0,20,1048.51,5,0,0,-4.83,0
9.7,2,1,27,245.83,2,0,1,-3.13,0
2.99,1,1,20,-484.48,0,0,0,17.67,0
8.34,1,0,13,128.26,0,3,1,-2.23,0
0.8,4,0,22,267.76,0,0,0,-1.31,0
8.89,1,0,21,-343.81,0,0,1,29.41,0
1.62,3,1,19,-526.25,1,0,0,-20.17,0
6.79,2,0,23,43.23,0,1,0,5.35,0
5.01,3,1,23,-180.11,2,0,1,-0.92,0
15.88,2,0,20,739.56,0,3,0,-3.76,0
2.94,1,0,10,370.58,5,0,0,-14.3,1
0.41,1,1,23,-320.39,0,0,1,-9.96,1
0.12,1,0,26,212.97,2,0,0,-6.12,0
10.52,2,1,19,633.56,1,0,0,7.44,0
4.46,3,1,18,-696.9,0,0,0,12.79,0
8.96,2,0,21,-511.39,0,0,0,-26.68,0
1.6,1,1,20,-5.58,2,0,0,-18.02,0
2.54,2,0,15,17.8,0,0,0,8.22,0
0.18,3,1,12,-26.1,0,0,1,9.48,0
19.54,5,0,13,-155.39,2,0,1,-21.95,0
6.61,3,1,22,-163.03,0,0,0,13.11,0
16.24,2,1,15,192.13,0,2,0,-0.21,0
1.85,3,1,17,566.97,1,0,0,11.21,1
5.67,5,0,21,-240.48,0,0,1,-12.78,0
6.81,4,0,22,1219.2,0,0,1,-20.85,0
2.29,2,0,22,980.35,0,0,0,-4.63,0
11.31,1,1,18,664.63,1,0,1,-3.96,0
17.64,2,1,27,311.24,0,1,0,-4.8,0
12.97,2,1,26,1003.99,1,0,0,-5.85,0
8.06,3,0,21,-145.06,0,0,0,25.39,0
1.95,2,1,19,-416.3,2,0,0,-25.5,0
1.98,1,0,14,-262.99,0,0,0,-12.67,0
19.84,3,0,21,-501.47,5,3,0,-6.28,1
0.1,4,1,19,60.9,0,0,0,0.36,0
7.55,2,1,13,149.92,0,0,0,10.67,0
7.35,3,0,15,100.42,0,3,0,12.98,0
5.85,2,1,18,-6.22,0,2,0,16.15,1
27.7,4,1,15,66.58,0,0,1,7.22,0
2.24,4,1,12,868.16,1,0,1,-25.95,0
2.49,2,0,17,310.03,2,0,0,-24.97,0
0.49,3,0,11,461.25,0,1,0,17.21,1
3.51,4,1,22,95.39,0,0,0,16.24,0
1.82,2,1,13,-807.79,2,1,0,9.54,1
2.52,2,1,19,-906.94,0,0,0,-12.3,1
10.8,3,0,20,1041.4,0,0,0,-4.84,0
16.45,1,1,21,-265.91,0,0,0,-5.98,0
1.23,2,1,16,-308.38,0,0,0,-15.37,0
2.8,4,0,16,122.83,0,0,0,3.89,0
15.84,3,0,19,275.2,1,0,0,32.33,0
0.38,2,0,20,338.43,0,0,0,-7.43,0
0.58,1,0,16,887.21,1,0,1,19.45,0
1.07,2,1,23,750.37,0,0,0,-13.28,0
5.43,2,1,25,-405.47,0,0,0,-23.05,0
0.98,1,1,18,484.37,0,0,0,14.81,0
20.67,3,1,25,-192.05,3,1,0,-3.28,0
3.55,2,0,15,-68.75,0,0,0,19.07,0
4.18,2,0,19,-546.99,0,0,0,22.06,0
1.7,2,0,14,-846.54,0,0,0,-4.18,1
3.82,5,1,20,-15.78,0,0,1,20.15,0
6.51,2,0,20,-477.99,0,0,0,-13.14,0
8.35,1,0,28,463.91,0,1,0,-13.38,0
8.41,1,1,23,-140.54,0,0,0,16.08,0
5.17,3,0,16,154.3,4,0,0,-23.22,1
14.08,3,1,15,683.76,0,0,0,-0.02,0
10.2,2,1,18,-742.65,1,0,0,18.74,0
8.49,2,0,22,-362.31,0,0,0,19.75,0
0.34,1,0,27,90.44,0,0,0,-6.49,0
0.1,2,1,14,156.26,4,0,0,15.14,0
1.43,2,1,17,551.75,1,1,0,-16.84,0
6.54,1,0,17,433.58,0,1,1,-10.01,0
3.18,1,0,17,48.47,1,0,0,3.46,0
3.09,1,0,13,151.7,5,0,0,5.67,0
12.96,1,1,16,165.54,0,1,0,-15.72,0
13.56,3,1,11,-734.86,0,0,0,27.93,0
14.39,1,1,15,-78.19,0,3,0,-28.16,1
2.26,2,1,17,124.24,1,0,0,0.81,0
7.05,1,1,26,229.28,1,0,0,2.94,0
1.9,5,1,20,-462.18,1,0,0,-26.2,1
1.27,4,0,18,-634.4,0,0,0,19.86,0
1.22,1,1,14,-117.27,3,0,1,-11.11,0
2.51,2,0,23,983.68,0,0,0,1.48,0
3.37,1,1,19,-409.62,0,0,0,4.92,0
10.67,2,1,15,586.96,0,0,0,-21.81,0
0.77,1,1,23,792.37,4,0,0,-16.08,1
7.97,3,1,10,22.73,0,0,0,23.45,0
4.55,2,1,17,-339.92,0,0,0,-0.99,0
2.04,4,0,19,256.41,3,0,1,-40.46,0
4.07,1,0,16,97.5,3,0,0,-4.53,0
2.14,4,1,11,-429.55,0,0,1,-0.49,0
5.44,3,1,18,-329.4,3,0,0,3.29,0
3.41,1,0,17,226.79,1,2,0,-29.98,0
1.08,2,0,14,466.72,0,0,0,-0.44,0
0.74,1,1,15,-161.4,0,0,0,-12.49,0
4.75,2,0,19,-34.57,0,0,1,3.32,1
13.96,2,0,17,334.32,0,0,0,7.6,0
2.53,3,0,24,-86.24,1,0,0,6.0,0
7.92,2,0,14,-149.66,0,0,0,21.06,0
6.45,5,0,18,-377.67,2,0,1,32.86,0
16.09,1,0,18,-386.34,2,0,0,-17.0,0
10.32,5,1,19,1334.44,0,0,0,-5.73,0
5.02,1,0,18,-98.1,3,0,1,11.15,0
6.42,3,0,24,682.53,1,0,0,-1.9,0
13.72,2,0,17,842.0,0,0,0,-40.84,0
3.06,1,0,20,-91.79,1,0,0,-2.89,0
2.37,4,1,18,184.21,3,0,0,18.51,0
0.1,2,1,20,51.24,0,0,1,-20.92,0
10.51,3,1,13,-806.09,4,0,0,3.31,1
9.69,3,1,16,-775.99,0,0,1,-28.61,0
0.66,2,1,10,24.42,0,0,1,13.05,0
5.16,2,0,16,-212.46,1,0,0,3.62,1
3.74,3,1,13,945.79,1,0,0,-8.52,1
0.76,1,0,18,-118.29,1,0,1,-6.27,0
23.65,3,0,26,975.46,0,0,0,-22.49,0
1.45,4,1,17,-238.2,1,1,1,15.11,0
0.42,1,1,16,956.1,1,1,0,-11.99,0
5.42,1,0,15,253.21,0,0,1,7.5,0
8.06,3,0,13,281.65,0,0,1,-14.43,0
0.2,2,0,8,-255.88,2,0,1,32.98,0
6.45,2,0,15,288.46,0,2,0,23.39,1
4.56,1,0,16,846.36,0,0,0,31.11,0
0.65,2,0,21,-72.41,0,0,0,32.86,0
1.14,1,0,20,-169.7,1,0,0,-9.52,1
5.04,2,0,15,-123.38,0,0,0,-13.26,0
2.11,3,0,13,810.06,0,0,1,30.39,0
16.71,2,1,19,427.68,0,0,0,-2.12,0
10.25,2,0,11,723.84,0,0,0,12.5,0
24.65,5,1,17,156.81,0,0,1,-9.31,0
1.8,3,0,18,19.66,0,1,0,-9.06,1
20.98,4,1,16,211.97,0,1,1,12.45,0
3.39,2,1,18,535.08,0,0,1,-29.55,0
2.56,3,1,15,-123.56,3,0,0,11.75,0
0.31,1,1,18,684.34,0,0,0,7.87,0
0.33,1,1,23,182.92,2,0,1,-7.95,1
7.07,1,0,14,-1203.14,1,0,0,0.36,0
3.67,2,1,17,441.75,0,0,0,2.71,0
1.54,4,1,15,-636.15,0,1,1,3.56,0
5.71,2,1,15,429.59,5,0,0,10.35,0
1.75,3,0,20,450.76,0,0,0,-12.22,0
5.17,3,1,20,164.95,0,0,0,40.47,0
2.67,3,1,22,271.84,0,0,0,-3.08,0
10.41,2,1,23,549.44,0,0,0,-1.96,0
10.31,3,0,20,-247.81,1,0,1,29.17,0
3.89,2,1,21,396.71,2,0,0,-27.44,1
2.59,1,1,20,581.51,0,0,1,29.01,0
2.7,5,1,17,880.04,0,0,0,1.4,0
9.83,1,0,19,-552.89,0,0,0,-7.95,1
2.39,1,1,16,204.26,5,0,1,-16.79,1
1.41,4,0,16,-480.74,0,0,0,-19.04,0
0.53,2,1,18,-501.96,2,0,0,-5.13,0
3.77,3,1,18,179.51,0,0,0,4.17,0
3.95,2,1,18,38.73,1,0,0,9.34,0
11.03,2,1,26,572.5,0,0,0,3.99,0
1.5,2,1,20,-173.09,2,0,0,-7.65,0
2.88,2,1,28,-67.03,0,0,0,20.09,0
9.91,2,1,18,105.75,1,0,0,40.11,0
10.41,3,0,18,-430.91,0,0,1,22.42,0
2.91,2,0,23,-361.53,1,0,0,-5.39,1
3.69,5,1,18,558.05,0,2,1,7.53,0
2.17,1,0,15,-274.48,0,0,0,8.49,0
16.18,2,0,20,591.24,0,1,1,24.06,0
0.76,3,0,19,303.66,0,0,0,-5.07,0
16.29,5,1,16,-773.77,0,0,0,-14.47,0
6.91,1,0,21,265.19,0,2,0,17.01,1
4.55,3,1,14,261.24,0,1,0,6.1,0
0.2,4,1,14,211.46,0,0,1,-16.63,0
3.87,1,1,15,-70.94,0,0,0,10.58,0
3.14,4,1,13,-470.03,0,0,0,27.57,0
1.05,1,1,15,673.11,0,0,1,-10.41,0
6.41,3,1,18,-50.79,0,0,0,-13.37,0
21.27,5,0,21,-441.7,2,0,0,0.45,0
4.96,3,1,20,228.73,0,0,0,10.2,0
7.53,2,1,20,-371.39,1,0,0,-1.12,1
0.43,1,1,20,-474.54,0,0,0,17.02,0
3.24,5,1,15,-187.74,4,0,1,3.91,0
0.74,2,0,17,-332.7,0,0,0,15.17,0
5.69,1,0,16,-456.12,2,0,0,-10.81,0
16.73,3,1,15,403.21,0,0,1,-18.42,0
6.5,2,1,21,-56.91,0,0,1,-5.1,0
0.48,1,0,21,626.14,0,0,0,-20.2,0
2.63,1,1,20,-427.25,0,0,0,6.14,0
4.8,1,0,18,-863.78,0,0,0,-30.25,0
3.1,3,1,20,74.39,0,3,1,-6.79,0
10.76,3,1,18,927.99,2,0,0,-4.29,0
10.11,2,1,16,265.49,0,0,0,-15.7,0
5.68,4,1,16,1607.69,0,0,1,-4.6,0
2.81,4,1,19,166.03,1,0,0,0.06,0
1.77,3,0,18,117.78,1,0,1,19.04,0
0.67,1,0,16,-1077.68,0,1,1,-15.61,0
2.63,3,0,18,213.97,1,0,1,5.36,0
3.2,2,0,20,84.33,0,0,1,8.34,0
6.76,3,1,17,-203.71,0,0,0,-0.32,0
6.44,3,0,21,-68.39,0,0,0,-7.47,0
0.44,2,1,20,-34.05,0,0,0,-17.08,0
3.02,4,0,19,-89.96,0,0,1,28.48,0
1.2,1,1,15,1044.86,0,0,1,1.09,0
1.02,3,0,24,-185.43,0,0,0,-4.73,0
10.54,1,0,23,84.66,0,1,0,31.82,0
0.26,5,1,18,-201.95,1,0,0,3.33,0
3.26,1,1,16,391.72,0,0,0,38.15,0
1.11,1,1,22,88.38,1,1,0,-21.24,0
12.69,2,1,18,-139.96,2,0,0,-3.56,0
4.89,2,0,12,-962.98,2,0,0,-20.55,1
1.58,1,0,19,121.65,2,3,0,-1.83,1
4.19,3,1,14,-154.79,0,2,0,-1.9,0
7.89,2,1,11,-30.37,0,0,1,-6.87,0
19.04,1,0,9,-591.23,0,0,0,0.81,0
1.49,2,1,19,716.64,0,0,0,-6.14,0
13.04,4,1,21,428.37,0,0,0,-1.66,0
16.34,3,0,12,715.35,0,0,0,-11.34,0
14.89,3,0,22,573.49,4,0,1,21.64,0
6.05,3,1,14,296.16,0,0,0,-16.63,0
5.96,2,1,21,-571.14,0,0,0,3.19,0
3.1,1,0,13,921.69,0,0,0,-17.89,1
8.38,2,0,12,-463.82,1,0,0,-12.52,0
4.55,4,0,19,-134.2,0,0,0,-10.92,0
6.79,5,1,12,353.45,0,1,0,-1.98,0
3.36,2,0,22,378.27,4,0,0,2.63,1
7.89,1,0,11,286.12,1,0,0,-16.6,0
10.44,1,0,24,-200.14,1,0,0,-6.2,0
0.95,2,0,18,-303.47,3,0,0,-14.87,0
10.74,3,1,20,1267.27,0,0,1,-15.53,0
4.66,1,0,12,-19.66,1,0,1,17.0,1
11.17,5,1,20,-80.89,0,0,0,-20.88,0
3.39,2,1,19,-356.78,1,1,0,1.12,0
2.86,4,0,21,122.34,0,0,0,25.47,0
14.79,3,0,15,99.01,0,0,0,18.09,0
1.74,3,0,19,-8.11,0,0,1,6.38,0
11.16,3,1,19,190.86,0,0,0,-0.24,0
3.97,3,1,15,881.77,0,0,1,11.05,0
4.33,3,0,15,-297.53,0,1,1,5.54,0
2.21,3,1,13,21.54,0,0,0,21.34,0
5.11,3,0,12,-323.92,0,0,0,-2.01,0
2.36,5,1,14,147.35,0,0,1,15.02,0
0.24,3,0,18,-284.23,0,0,0,-4.89,0
1.9,3,1,19,-262.72,1,0,0,28.4,0
0.1,4,0,11,-729.76,0,0,0,-2.43,1
23.0,1,0,17,48.9,0,0,0,-24.28,0
20.24,1,1,16,214.88,1,0,1,1.17,0
3.02,2,0,14,930.24,0,0,0,11.47,0
7.82,2,0,16,234.75,0,0,0,24.43,0
2.55,4,0,15,-224.84,0,0,0,-14.94,0
6.67,2,0,23,-679.84,2,0,1,-26.17,0
9.82,3,1,24,-610.64,0,0,1,7.45,0
17.6,2,1,10,-647.81,0,0,0,6.99,0
3.07,1,1,18,939.02,2,0,0,-21.17,0
9.18,3,1,19,143.91,0,0,0,-4.94,0
1.85,4,1,20,-291.48,0,0,0,-4.27,0
27.83,1,0,16,-479.93,0,0,1,12.35,0
0.16,3,1,21,-428.05,5,1,1,-6.21,0
5.55,3,1,18,-304.65,1,0,1,-6.53,0
6.46,1,1,25,658.13,0,0,0,1.72,0
6.99,1,0,8,-14.97,0,0,1,-20.67,0
0.77,5,0,11,-723.73,0,2,0,28.51,0
16.74,2,1,18,1155.23,0,0,0,14.01,0
1.2,1,0,14,-570.08,0,0,1,-10.53,0
5.85,1,1,16,-295.42,0,0,0,-16.76,1
1.51,3,0,25,655.07,0,0,0,-15.6,0
2.2,3,0,20,207.57,2,0,0,8.8,0
4.74,3,1,9,-234.96,0,0,0,-15.16,0
3.24,1,0,24,-615.68,0,0,0,-3.74,1
1.05,4,0,10,-483.35,1,0,0,-25.36,0
1.12,2,1,20,-453.25,0,0,0,8.12,0
3.25,2,0,15,3.52,2,0,0,8.68,0
8.5,2,1,17,95.53,0,0,0,-2.77,0
13.69,2,1,12,-74.33,1,0,0,2.9,0
0.53,4,1,18,-19.61,3,0,0,11.94,1
3.0,5,1,22,-525.36,0,0,0,2.5,0
0.63,2,1,14,146.57,0,0,0,11.71,0
0.1,4,0,20,640.26,0,0,0,-17.52,0
6.5,3,1,18,-81.4,0,0,0,5.68,0
5.53,5,1,10,-91.14,0,0,1,2.9,0
1.07,1,1,9,41.5,0,0,0,18.03,0
1.6,3,0,16,559.1,1,0,1,0.46,0
0.14,2,0,18,-447.36,1,0,0,-1.46,0
10.81,4,0,18,725.42,2,0,0,-8.36,0
22.06,1,0,28,210.61,0,3,1,22.37,0
0.87,3,0,26,14.34,0,0,0,-35.34,0
1.58,2,0,18,606.62,2,0,0,7.67,0
12.17,2,0,10,-591.03,0,0,0,-0.31,0
15.66,3,1,21,261.02,1,0,0,-2.75,0
3.26,4,1,19,215.15,0,3,0,-4.94,1
0.31,3,0,16,-467.73,0,0,0,-0.84,0
0.24,4,1,23,230.32,0,0,0,7.18,0
5.12,2,1,14,141.65,0,0,0,-11.93,0
2.99,2,0,28,-89.37,0,0,0,2.03,0
0.17,2,0,22,431.41,0,0,0,5.26,0
5.25,1,1,16,-285.88,1,0,0,-14.31,0
0.1,3,0,21,135.16,0,1,0,7.56,1
9.29,3,0,19,-65.84,0,0,0,5.38,0
2.2,3,0,23,-307.35,0,0,0,-11.98,0
0.25,3,0,19,251.44,0,0,1,-17.82,0
5.33,3,0,19,-103.87,0,0,0,-12.18,0
3.04,1,1,16,-736.5,0,1,1,2.03,0
21.85,1,1,17,-900.53,0,0,0,-1.14,0
4.71,3,1,18,394.53,0,0,1,20.91,1
1.93,2,0,19,-610.3,0,0,0,-5.51,1
7.42,1,0,19,139.69,1,0,1,-13.34,0
1.9,2,0,11,27.48,0,0,0,9.86,0
14.08,3,1,25,-184.27,0,0,0,-14.7,0
2.82,2,0,20,978.33,3,0,0,-11.86,0
4.79,3,1,16,89.84,0,0,0,-11.67,0
0.31,3,1,18,377.82,0,1,0,-44.96,0
3.33,2,1,15,142.41,0,0,0,8.5,0
10.72,3,1,18,-115.77,0,0,0,14.1,0
9.83,3,0,25,-9.54,0,0,1,13.75,0
1.52,3,1,15,729.27,0,0,0,28.28,0
1.54,3,1,19,544.05,0,0,0,22.61,0
10.2,1,0,12,975.99,3,0,1,-5.01,0
15.99,3,1,16,110.82,0,0,0,16.64,0
0.6,2,1,12,-438.47,0,0,0,-1.46,0
3.59,5,1,19,-220.26,0,0,0,-6.39,0
2.47,4,1,13,-593.89,0,0,0,-11.33,0
12.27,3,1,18,383.52,0,0,0,-4.01,1
0.52,2,1,18,-292.96,3,0,0,4.93,1
1.42,1,0,21,-1527.66,0,0,0,23.72,0
8.38,2,1,26,1231.89,5,0,0,10.93,0
0.32,2,1,17,-285.3,0,1,0,-11.57,1
4.07,2,0,17,-288.3,0,0,0,-15.66,0
3.5,2,1,21,835.81,0,0,0,8.53,0
2.44,1,0,28,-604.13,0,0,0,13.54,0
3.01,5,1,16,568.3,0,0,0,18.41,0
4.53,1,1,18,-293.72,1,0,0,-4.03,0
1.06,5,0,23,-661.9,0,0,0,7.04,0
5.09,4,1,22,852.86,0,0,0,12.84,0
9.82,2,1,16,461.55,1,0,1,-20.27,0
8.57,3,0,20,460.0,0,0,0,4.17,0
1.0,2,1,16,183.83,0,0,0,13.57,0
0.97,3,0,14,299.55,0,0,0,7.66,0
1.87,2,0,20,-616.08,0,0,0,-1.21,0
2.69,2,1,18,55.81,1,0,0,39.15,0
3.15,3,0,19,-464.38,0,0,0,28.96,0
6.83,2,1,18,-694.47,3,0,0,0.14,1
0.35,3,0,18,205.48,2,0,1,-2.85,1
0.21,2,0,20,579.07,0,0,1,10.5,0
2.98,2,0,16,-191.68,0,0,0,-0.86,0
7.17,1,1,15,-106.01,1,0,0,19.07,0
1.29,1,0,10,-569.08,2,0,1,-19.01,0
6.16,2,1,20,3.61,0,0,0,-3.61,0
1.81,1,1,16,380.04,2,0,0,10.28,1
13.03,1,0,15,395.76,2,0,0,15.06,0
13.56,4,1,18,272.59,0,0,0,-22.21,0
2.12,1,0,22,-309.22,1,0,0,-14.31,0
1.57,3,1,22,-325.06,0,0,0,-25.14,0
3.18,2,0,12,397.7,0,0,0,-13.1,0
1.65,4,1,27,406.0,0,0,1,-19.16,0
6.7,2,1,20,-86.0,0,0,0,8.09,0
10.49,2,1,12,-213.09,1,0,0,3.44,0
6.71,2,0,13,583.62,0,0,0,-2.31,0
10.44,2,1,11,-179.97,0,0,0,0.39,0
3.03,3,0,16,372.97,2,2,0,17.91,1
1.02,1,1,14,-68.42,0,2,0,-15.63,1
8.04,5,1,16,-523.77,0,0,0,-28.95,0
2.68,2,1,15,806.16,0,2,0,10.66,0
6.68,2,1,20,60.03,0,0,1,-5.86,0
1.89,3,0,18,-355.37,2,0,0,-15.28,0
0.51,2,0,15,-695.4,0,0,0,8.31,0
29.42,4,1,21,-645.0,0,0,1,-29.51,0
1.02,2,0,19,-186.46,0,0,0,-12.86,0
26.75,3,0,13,962.56,0,0,1,-35.83,0
22.71,1,1,15,-292.33,0,2,1,3.89,0
9.47,4,1,16,723.73,0,0,0,23.61,0
6.46,3,1,16,-65.38,0,0,0,-8.6,0
5.17,1,1,15,-590.58,0,0,0,-11.87,0
12.06,1,1,19,-236.61,0,0,0,26.77,0
2.05,2,1,18,-640.49,0,0,0,9.41,0
3.78,5,0,21,-427.98,0,0,0,35.71,0
5.8,2,1,15,-442.87,1,1,0,2.41,0
3.18,2,1,7,-951.9,0,2,0,3.4,1
3.35,1,1,22,756.4,0,0,0,21.67,0
2.41,2,1,14,105.51,2,0,0,-2.23,1
4.98,3,1,22,-343.14,2,0,1,3.71,0
11.41,5,0,16,110.88,0,0,1,-36.32,0
1.35,2,1,19,-417.74,0,0,0,26.07,0
16.35,4,0,24,-1335.53,0,0,0,5.86,0
7.01,2,1,21,1478.35,3,0,0,-1.61,0
10.4,1,0,19,94.8,0,0,0,13.61,0
4.87,2,0,17,-294.51,3,0,0,-17.72,1
9.07,3,1,22,-966.96,0,0,0,-8.27,0
0.1,5,0,19,-747.07,0,0,0,8.3,0
10.24,4,1,12,827.25,1,0,0,0.66,0
0.25,1,0,12,750.97,1,0,0,6.7,1
13.24,1,1,10,376.61,1,0,1,3.74,0
28.94,1,0,17,-557.54,2,0,0,9.46,0
2.09,5,0,19,754.99,1,0,0,-19.81,0
1.42,4,0,8,224.89,0,0,1,19.17,0
8.7,3,1,9,327.46,0,0,1,-7.26,0
1.75,2,1,18,223.09,0,0,0,0.87,0
12.04,2,0,22,-753.49,0,0,0,-9.01,0
0.65,2,0,17,-599.08,0,0,0,-4.31,0
0.81,2,0,16,-255.11,0,0,0,3.44,0
23.22,2,1,15,321.82,0,0,0,11.03,0
6.72,1,0,20,-690.22,0,0,0,13.52,0
11.26,1,1,14,-87.67,3,0,0,6.49,0
2.35,4,1,20,-88.3,0,1,0,-8.94,1
6.77,3,1,18,396.37,0,0,0,5.54,0
5.41,2,1,11,337.34,0,0,0,3.6,0
5.55,2,0,16,-505.11,0,0,0,0.89,0
6.88,2,1,18,723.34,0,1,0,8.01,0
5.14,3,0,16,-581.62,0,0,0,-19.14,0
3.36,3,0,21,546.12,0,0,0,-30.4,0
1.94,3,1,19,-275.07,1,0,0,17.85,0
8.78,3,1,17,81.96,1,0,0,-1.97,0
1.54,1,0,20,112.99,0,0,0,6.24,0
7.07,2,1,17,98.85,1,0,0,-13.01,0
1.59,2,0,19,337.25,0,0,0,18.93,0
5.89,2,0,20,195.73,1,0,0,5.25,0
8.25,3,1,14,391.82,0,0,0,-2.69,0
1.48,2,1,16,232.31,0,0,0,4.29,0
0.37,1,1,20,-632.23,1,0,0,-26.13,0
0.84,2,0,27,134.9,0,0,0,5.6,0
5.59,5,1,18,-281.93,0,1,0,22.3,0
11.36,1,1,21,-554.63,0,0,0,4.73,0
0.28,3,1,17,-144.92,1,2,0,2.79,0
7.95,2,0,22,91.62,0,0,0,-4.76,0
2.51,1,1,19,124.84,0,0,0,16.24,0
3.91,2,1,17,528.01,2,0,1,18.47,0
15.86,3,0,19,653.65,2,0,0,-6.48,0
2.42,2,0,24,168.14,0,0,0,5.38,0
3.76,4,0,26,258.55,0,0,1,3.48,0
0.1,2,0,7,47.65,0,0,0,6.03,0
0.51,1,0,16,383.61,0,0,0,-11.59,0
1.8,5,0,17,243.49,1,0,0,17.14,0
0.17,2,0,18,-27.24,1,2,0,8.48,1
5.99,3,0,21,1075.99,0,1,0,18.04,0
3.33,3,0,14,-273.09,0,0,0,-16.73,0
4.77,2,1,15,727.23,0,0,0,-15.85,0
1.15,3,1,18,-677.15,0,0,0,30.89,0
2.11,1,0,16,406.81,0,0,0,17.21,0
6.54,2,1,31,718.28,0,0,1,-12.23,0
20.17,1,0,22,-953.61,0,0,0,13.02,0
0.31,4,1,21,69.48,0,0,0,-6.99,0
13.26,1,0,17,357.71,0,0,0,-25.48,0
5.16,3,1,15,125.98,0,0,0,-31.5,1
4.98,5,0,13,189.08,0,0,0,-0.33,0
4.16,2,0,21,68.11,0,0,0,23.41,0
0.43,2,1,17,-547.12,0,0,1,22.82,0
0.57,2,1,21,1184.02,1,0,0,18.9,0
5.51,2,1,11,-251.77,1,0,0,12.45,0
